timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1512744059998,28484,HTTP Request,200,OK,Thread Group 1-131,text,true,,6155,118,127,127,28484,0,1
1512744059974,28984,HTTP Request,200,OK,Thread Group 1-120,text,true,,6155,118,126,126,28984,0,0
1512744060012,29246,HTTP Request,200,OK,Thread Group 1-139,text,true,,6155,118,125,125,29246,0,1
1512744059990,29268,HTTP Request,200,OK,Thread Group 1-127,text,true,,6155,118,125,125,29268,0,0
1512744059950,29343,HTTP Request,200,OK,Thread Group 1-109,text,true,,6155,118,123,123,29343,0,1
1512744059981,29517,HTTP Request,200,OK,Thread Group 1-124,text,true,,6155,118,122,122,29517,0,4
1512744059995,29565,HTTP Request,200,OK,Thread Group 1-130,text,true,,6155,118,121,121,29565,0,1
1512744060006,29587,HTTP Request,200,OK,Thread Group 1-135,text,true,,6155,118,120,120,29587,0,0
1512744059959,29634,HTTP Request,200,OK,Thread Group 1-113,text,true,,6155,118,120,120,29634,0,0
1512744059974,29620,HTTP Request,200,OK,Thread Group 1-121,text,true,,6155,118,118,118,29620,0,1
1512744060003,29895,HTTP Request,200,OK,Thread Group 1-134,text,true,,6155,118,117,117,29895,0,1
1512744059992,29906,HTTP Request,200,OK,Thread Group 1-129,text,true,,6155,118,117,117,29906,0,0
1512744060019,30333,HTTP Request,200,OK,Thread Group 1-142,text,true,,6155,118,115,115,30333,0,1
1512744059999,30353,HTTP Request,200,OK,Thread Group 1-132,text,true,,6155,118,115,115,30353,0,1
1512744060002,30350,HTTP Request,200,OK,Thread Group 1-133,text,true,,6155,118,115,115,30350,0,1
1512744060047,30536,HTTP Request,200,OK,Thread Group 1-155,text,true,,6155,118,112,112,30536,0,1
1512744059981,30805,HTTP Request,200,OK,Thread Group 1-123,text,true,,6155,118,111,111,30804,0,4
1512744060008,30875,HTTP Request,200,OK,Thread Group 1-136,text,true,,6155,118,110,110,30875,0,0
1512744060017,30866,HTTP Request,200,OK,Thread Group 1-141,text,true,,6155,118,110,110,30866,0,2
1512744060009,30941,HTTP Request,200,OK,Thread Group 1-137,text,true,,6155,118,108,108,30941,0,1
1512744060024,30926,HTTP Request,200,OK,Thread Group 1-144,text,true,,6155,118,107,107,30926,0,2
1512744060010,31001,HTTP Request,200,OK,Thread Group 1-138,text,true,,6155,118,106,106,31001,0,1
1512744060030,30982,HTTP Request,200,OK,Thread Group 1-147,text,true,,6155,118,105,105,30982,0,1
1512744060053,31179,HTTP Request,200,OK,Thread Group 1-158,text,true,,6155,118,104,104,31179,0,1
1512744060051,31559,HTTP Request,200,OK,Thread Group 1-157,text,true,,6155,118,103,103,31559,0,1
1512744060033,32115,HTTP Request,200,OK,Thread Group 1-148,text,true,,6155,118,102,102,32115,0,1
1512744060021,32127,HTTP Request,200,OK,Thread Group 1-143,text,true,,6155,118,102,102,32127,0,1
1512744060064,32084,HTTP Request,200,OK,Thread Group 1-163,text,true,,6155,118,100,100,32084,0,1
1512744060048,32341,HTTP Request,200,OK,Thread Group 1-156,text,true,,6155,118,99,99,32341,0,1
1512744060067,32322,HTTP Request,200,OK,Thread Group 1-165,text,true,,6155,118,99,99,32322,0,1
1512744060035,32524,HTTP Request,200,OK,Thread Group 1-149,text,true,,6155,118,97,97,32524,0,0
1512744060028,32746,HTTP Request,200,OK,Thread Group 1-146,text,true,,6155,118,96,96,32746,0,0
1512744060036,32738,HTTP Request,200,OK,Thread Group 1-150,text,true,,6155,118,96,96,32738,0,2
1512744060044,32793,HTTP Request,200,OK,Thread Group 1-154,text,true,,6155,118,94,94,32793,0,1
1512744060056,33079,HTTP Request,200,OK,Thread Group 1-160,text,true,,6155,118,93,93,33079,0,1
1512744060041,33096,HTTP Request,200,OK,Thread Group 1-152,text,true,,6155,118,92,92,33096,0,1
1512744060091,33047,HTTP Request,200,OK,Thread Group 1-176,text,true,,6155,118,91,91,33047,0,1
1512744060055,33389,HTTP Request,200,OK,Thread Group 1-159,text,true,,6155,118,90,90,33389,0,1
1512744060038,33563,HTTP Request,200,OK,Thread Group 1-151,text,true,,6155,118,89,89,33563,0,1
1512744060071,33531,HTTP Request,200,OK,Thread Group 1-167,text,true,,6155,118,89,89,33531,0,1
1512744060026,34053,HTTP Request,200,OK,Thread Group 1-145,text,true,,6155,118,87,87,34053,0,0
1512744060069,34010,HTTP Request,200,OK,Thread Group 1-166,text,true,,6155,118,87,87,34010,0,1
1512744060066,34916,HTTP Request,200,OK,Thread Group 1-164,text,true,,6155,118,85,85,34916,0,0
1512744060104,34879,HTTP Request,200,OK,Thread Group 1-182,text,true,,6155,118,84,84,34879,0,0
1512744060081,34902,HTTP Request,200,OK,Thread Group 1-172,text,true,,6155,118,83,83,34902,0,1
1512744060083,35528,HTTP Request,200,OK,Thread Group 1-173,text,true,,6155,118,82,82,35528,0,1
1512744060087,35524,HTTP Request,200,OK,Thread Group 1-175,text,true,,6155,118,82,82,35524,0,1
1512744060105,35506,HTTP Request,200,OK,Thread Group 1-183,text,true,,6155,118,80,80,35506,0,1
1512744060117,35495,HTTP Request,200,OK,Thread Group 1-189,text,true,,6155,118,79,79,35495,0,1
1512744060074,35627,HTTP Request,200,OK,Thread Group 1-168,text,true,,6155,118,78,78,35627,0,0
1512744060042,35659,HTTP Request,200,OK,Thread Group 1-153,text,true,,6155,118,77,77,35659,0,1
1512744060059,35642,HTTP Request,200,OK,Thread Group 1-161,text,true,,6155,118,76,76,35642,0,2
1512744060077,35808,HTTP Request,200,OK,Thread Group 1-170,text,true,,6155,118,75,75,35808,0,1
1512744060113,36017,HTTP Request,200,OK,Thread Group 1-187,text,true,,6155,118,74,74,36017,0,1
1512744060145,36025,HTTP Request,200,OK,Thread Group 1-202,text,true,,6155,118,73,73,36025,0,1
1512744060075,36244,HTTP Request,200,OK,Thread Group 1-169,text,true,,6155,118,72,72,36244,0,1
1512744060108,36211,HTTP Request,200,OK,Thread Group 1-185,text,true,,6155,118,72,72,36211,0,2
1512744060141,36179,HTTP Request,200,OK,Thread Group 1-200,text,true,,6155,118,70,70,36179,0,1
1512744060061,36457,HTTP Request,200,OK,Thread Group 1-162,text,true,,6155,118,69,69,36457,0,1
1512744060107,36411,HTTP Request,200,OK,Thread Group 1-184,text,true,,6155,118,69,69,36411,0,3
1512744060131,36387,HTTP Request,200,OK,Thread Group 1-196,text,true,,6155,118,68,68,36387,0,1
1512744060093,36583,HTTP Request,200,OK,Thread Group 1-177,text,true,,6155,118,66,66,36583,0,1
1512744060095,36783,HTTP Request,200,OK,Thread Group 1-178,text,true,,6155,118,65,65,36783,0,1
1512744060126,36808,HTTP Request,200,OK,Thread Group 1-193,text,true,,6155,118,64,64,36808,0,0
1512744060085,36996,HTTP Request,200,OK,Thread Group 1-174,text,true,,6155,118,63,63,36996,0,1
1512744060123,36978,HTTP Request,200,OK,Thread Group 1-192,text,true,,6155,118,62,62,36978,0,1
1512744060165,37389,HTTP Request,200,OK,Thread Group 1-212,text,true,,6155,118,61,61,37389,0,1
1512744060102,37565,HTTP Request,200,OK,Thread Group 1-181,text,true,,6155,118,60,60,37565,0,1
1512744060143,37710,HTTP Request,200,OK,Thread Group 1-201,text,true,,6155,118,59,59,37710,0,1
1512744060079,37823,HTTP Request,200,OK,Thread Group 1-171,text,true,,6155,118,58,58,37823,0,1
1512744060100,37802,HTTP Request,200,OK,Thread Group 1-180,text,true,,6155,118,58,58,37802,0,2
1512744060155,37781,HTTP Request,200,OK,Thread Group 1-207,text,true,,6155,118,56,56,37781,0,1
1512744060098,37838,HTTP Request,200,OK,Thread Group 1-179,text,true,,6155,118,56,56,37838,0,1
1512744060121,37864,HTTP Request,200,OK,Thread Group 1-191,text,true,,6155,118,54,54,37864,0,1
1512744060111,37996,HTTP Request,200,OK,Thread Group 1-186,text,true,,6155,118,53,53,37996,0,1
1512744060139,37970,HTTP Request,200,OK,Thread Group 1-199,text,true,,6155,118,52,52,37970,0,1
1512744060121,37989,HTTP Request,200,OK,Thread Group 1-190,text,true,,6155,118,51,51,37989,0,1
1512744060186,38187,HTTP Request,200,OK,Thread Group 1-221,text,true,,6155,118,50,50,38187,0,1
1512744060201,38174,HTTP Request,200,OK,Thread Group 1-229,text,true,,6155,118,49,49,38173,0,1
1512744060223,38166,HTTP Request,200,OK,Thread Group 1-227,text,true,,6155,118,48,48,38166,0,1
1512744060135,38376,HTTP Request,200,OK,Thread Group 1-197,text,true,,6155,118,47,47,38376,0,2
1512744060147,38394,HTTP Request,200,OK,Thread Group 1-203,text,true,,6155,118,46,46,38394,0,1
1512744060171,38376,HTTP Request,200,OK,Thread Group 1-215,text,true,,6155,118,45,45,38376,0,2
1512744060168,38550,HTTP Request,200,OK,Thread Group 1-213,text,true,,6155,118,44,44,38550,0,2
1512744060173,38549,HTTP Request,200,OK,Thread Group 1-216,text,true,,6155,118,43,43,38549,0,1
1512744060116,38606,HTTP Request,200,OK,Thread Group 1-188,text,true,,6155,118,43,43,38606,0,0
1512744060163,38572,HTTP Request,200,OK,Thread Group 1-211,text,true,,6155,118,41,41,38572,0,1
1512744060150,38586,HTTP Request,200,OK,Thread Group 1-204,text,true,,6155,118,41,41,38586,0,1
1512744060180,38566,HTTP Request,200,OK,Thread Group 1-219,text,true,,6155,118,39,39,38566,0,2
1512744060131,38656,HTTP Request,200,OK,Thread Group 1-195,text,true,,6155,118,38,38,38656,0,1
1512744060137,38840,HTTP Request,200,OK,Thread Group 1-198,text,true,,6155,118,37,37,38840,0,1
1512744060152,38837,HTTP Request,200,OK,Thread Group 1-205,text,true,,6155,118,36,36,38837,0,1
1512744060170,38844,HTTP Request,200,OK,Thread Group 1-214,text,true,,6155,118,35,35,38844,0,0
1512744060154,38862,HTTP Request,200,OK,Thread Group 1-206,text,true,,6155,118,34,34,38862,0,0
1512744060190,38826,HTTP Request,200,OK,Thread Group 1-223,text,true,,6155,118,34,34,38826,0,1
1512744060219,38806,HTTP Request,200,OK,Thread Group 1-226,text,true,,6155,118,32,32,38806,0,1
1512744060229,38797,HTTP Request,200,OK,Thread Group 1-240,text,true,,6155,118,31,31,38797,0,1
1512744060207,39021,HTTP Request,200,OK,Thread Group 1-232,text,true,,6155,118,30,30,39021,0,1
1512744060239,38989,HTTP Request,200,OK,Thread Group 1-235,text,true,,6155,118,30,30,38989,0,1
1512744060218,39010,HTTP Request,200,OK,Thread Group 1-237,text,true,,6155,118,29,29,39010,0,0
1512744060186,39155,HTTP Request,200,OK,Thread Group 1-222,text,true,,6155,118,27,27,39155,0,1
1512744060127,39253,HTTP Request,200,OK,Thread Group 1-194,text,true,,6155,118,26,26,39253,0,1
1512744060159,39221,HTTP Request,200,OK,Thread Group 1-209,text,true,,6155,118,26,26,39221,0,1
1512744060175,39206,HTTP Request,200,OK,Thread Group 1-217,text,true,,6155,118,24,24,39206,0,1
1512744060193,39240,HTTP Request,200,OK,Thread Group 1-225,text,true,,6155,118,23,23,39240,0,4
1512744060236,39208,HTTP Request,200,OK,Thread Group 1-234,text,true,,6155,118,22,22,39208,0,1
1512744060253,39218,HTTP Request,200,OK,Thread Group 1-242,text,true,,6155,118,21,21,39218,0,0
1512744060234,39398,HTTP Request,200,OK,Thread Group 1-244,text,true,,6155,118,20,20,39398,0,1
1512744060161,39471,HTTP Request,200,OK,Thread Group 1-210,text,true,,6155,118,20,20,39471,0,1
1512744060158,39639,HTTP Request,200,OK,Thread Group 1-208,text,true,,6155,118,18,18,39639,0,0
1512744060199,39805,HTTP Request,200,OK,Thread Group 1-228,text,true,,6155,118,17,17,39805,0,1
1512744060247,39775,HTTP Request,200,OK,Thread Group 1-239,text,true,,6155,118,16,16,39775,0,4
1512744060254,39768,HTTP Request,200,OK,Thread Group 1-249,text,true,,6155,118,16,16,39768,0,2
1512744060182,40062,HTTP Request,200,OK,Thread Group 1-220,text,true,,6155,118,14,14,40062,0,1
1512744060179,40270,HTTP Request,200,OK,Thread Group 1-218,text,true,,6155,118,13,13,40270,0,2
1512744060191,40261,HTTP Request,200,OK,Thread Group 1-224,text,true,,6155,118,12,12,40261,0,1
1512744060232,40247,HTTP Request,200,OK,Thread Group 1-231,text,true,,6155,118,11,11,40247,0,1
1512744060226,40253,HTTP Request,200,OK,Thread Group 1-241,text,true,,6155,118,11,11,40253,0,1
1512744060247,40240,HTTP Request,200,OK,Thread Group 1-248,text,true,,6155,118,9,9,40240,0,4
1512744060215,40281,HTTP Request,200,OK,Thread Group 1-236,text,true,,6155,118,8,8,40281,0,1
1512744060247,40275,HTTP Request,200,OK,Thread Group 1-238,text,true,,6155,118,7,7,40275,0,4
1512744060210,40327,HTTP Request,200,OK,Thread Group 1-233,text,true,,6155,118,6,6,40327,0,1
1512744060254,40290,HTTP Request,200,OK,Thread Group 1-243,text,true,,6155,118,5,5,40290,0,2
1512744060260,40285,HTTP Request,200,OK,Thread Group 1-246,text,true,,6155,118,4,4,40284,0,1
1512744060247,40499,HTTP Request,200,OK,Thread Group 1-245,text,true,,6155,118,3,3,40499,0,4
1512744060260,40513,HTTP Request,200,OK,Thread Group 1-252,text,true,,6155,118,2,2,40513,0,1
1512744060229,40544,HTTP Request,200,OK,Thread Group 1-230,text,true,,6155,118,2,2,40544,0,1
